referrer_npi,referrer_entity_type_code,referrer_business_name,referrer_grouping,referrer_classification,referrer_zip_code,referrer_city,referrer_state
1972558336,2,"GEORGIA NEUROSURGICAL INSTITUTE, P.C.",Allopathic & Osteopathic Physicians,Neurological Surgery,31201,MACON,GA
1215982681,2,MID - SOUTH HEART CENTER PC,Other Service Providers,Specialist,38301,JACKSON,TN
1326093675,2,JEFFERSON UNIVERSITY PHYSICIANS,Allopathic & Osteopathic Physicians,General Practice,19107,PHILADELPHIA,PA
1679528798,2,BRYAN PHYSICIAN NETWORK,Allopathic & Osteopathic Physicians,Family Medicine,68502,LINCOLN,NE
1811942949,2,TEXAS EMERGENCY STAFFING SOLUTIONS LLC,Allopathic & Osteopathic Physicians,Emergency Medicine,79072,PLAINVIEW,TX
1619922986,2,"PRUITTHEALTH - SHEPHERD HILLS, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,30728,LA FAYETTE,GA
1225083595,2,"EMERGENCY DEPARTMENT PHYSICIANS, P.C.",Allopathic & Osteopathic Physicians,Emergency Medicine,48236,DETROIT,MI
1851346126,2,"PRIMARY CARE OF DELAWARE,LLC",Allopathic & Osteopathic Physicians,Internal Medicine,19904,DOVER,DE
1801841184,2,"STONY BROOK ANAESTHESIOLOGY, UNIVERSITY FACULTY PRACTICE CORPORATION",Allopathic & Osteopathic Physicians,Anesthesiology,11794,STONY BROOK,NY
1518912609,2,HARRISON MEDICAL CENTER,Hospitals,General Acute Care Hospital,98383,SILVERDALE,WA
1184679292,2,SOUTH SUNFLOWER COUNTY HOSPITAL,Hospitals,General Acute Care Hospital,38751,INDIANOLA,MS
1316992605,2,"PRUITTHEALTH - SANTA ROSA, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,32570,MILTON,FL
1164477451,2,"TOTAL CARE PHYSICIANS, P.A.",Allopathic & Osteopathic Physicians,Family Medicine,19809,WILMINGTON,DE
1184679482,2,HEALTH SERVICES OF CENTRAL GEORGIA,Ambulatory Health Care Facilities,Clinic/Center,31201,MACON,GA
1235184540,2,ST FRANCIS PHYSICIAN SERVICES INC,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,29615,GREENVILLE,SC
1861447179,2,"AURORA HEALTH CARE METRO, INC.",Hospitals,General Acute Care Hospital,53215,MILWAUKEE,WI
1194770404,2,MADISON HMA LLC,Hospitals,General Acute Care Hospital,39046,CANTON,MS
1053366377,2,ANESTHESIA SERVICES PA,Allopathic & Osteopathic Physicians,Anesthesiology,19720,NEW CASTLE,DE
1750336079,2,PALMETTO ANESTHESIA ASSOCIATES,Allopathic & Osteopathic Physicians,Anesthesiology,29601,GREENVILLE,SC
1083669121,2,"PREMIER RADIOLOGY, INC",Allopathic & Osteopathic Physicians,Radiology,38801,TUPELO,MS
1508811548,2,BERRY LEAF FOOT & ANKLE CENTER LTD,Podiatric Medicine & Surgery Service Providers,Podiatrist,43220,COLUMBUS,OH
1265487672,2,"STONY BROOK EMERGENCY PHYSICIANS, UNIVERSITY FACULTY PRACTICE CORPORAT",Allopathic & Osteopathic Physicians,Emergency Medicine,11794,STONY BROOK,NY
1497700819,2,"STONY BROOK DERMATOLOGY ASSOCIATES, UNIVERSITY FACULTY PRACTICE CORPOR",Allopathic & Osteopathic Physicians,Dermatology,11794,STONY BROOK,NY
1376598326,2,ENT AND ALLERGY ASSOCIATES LLP,Allopathic & Osteopathic Physicians,Otolaryngology,10591,TARRYTOWN,NY
1033164298,2,CLARKSVILLE HOME CARE SERVICES LLC,Agencies,"Hospice Care, Community Based",37040,CLARKSVILLE,TN
1699720029,2,NATIONAL HEALTH CORPORATION,Nursing & Custodial Care Facilities,Skilled Nursing Facility,37130,MURFREESBORO,TN
1386699353,2,BAPTIST MEMORIAL HOSPITAL-JONESBORO INC,Hospitals,General Acute Care Hospital,72401,JONESBORO,AR
1952357980,2,"PIEDMONT PAIN MEDICINE, PC",Allopathic & Osteopathic Physicians,Pain Medicine,24541,DANVILLE,VA
1033165063,2,"FAMILY MEDICINE GROUP, PLLC",Allopathic & Osteopathic Physicians,Family Medicine,38133,BARTLETT,TN
1104872142,2,EMERGENCY MEDICAL TRANSPORT INC,Transportation Services,Ambulance,44720,NORTH CANTON,OH
1851347801,2,LYERLY BAPTIST INC,Allopathic & Osteopathic Physicians,Neurological Surgery,32207,JACKSONVILLE,FL
1619923661,2,"DELTA ENDOSCOPY CENTER, P.C.",Ambulatory Health Care Facilities,Clinic/Center,38671,SOUTHAVEN,MS
1649226606,2,AMBULATORY AND OCCUPATIONAL HEALTH CLINIC PC,Ambulatory Health Care Facilities,Clinic/Center,37040,CLARKSVILLE,TN
1952357931,2,"MID-SOUTH RESPICARE,INC.",Suppliers,Durable Medical Equipment & Medical Supplies,37110,MC MINNVILLE,TN
1447206420,2,"BARNABAS HEALTH MEDICAL GROUP, PC",Allopathic & Osteopathic Physicians,Internal Medicine,07052,WEST ORANGE,NJ
1447206438,2,MEMORIAL HEALTHCARE GROUP INC,Hospitals,General Acute Care Hospital,32216,JACKSONVILLE,FL
1396790325,2,THE CHARLOTTE-MECKLENBURG HOSPITAL AUTHORITY,Hospitals,General Acute Care Hospital,28112,MONROE,NC
1780630608,2,RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,Hospitals,General Acute Care Hospital,22908,CHARLOTTESVILLE,VA
1942256888,2,HOLZER HOSPITAL FOUNDATION,Hospitals,General Acute Care Hospital,45631,GALLIPOLIS,OH
1326094020,2,"PHI HEALTH, LLC",Transportation Services,Ambulance,85034,PHOENIX,AZ
1154377166,2,FLOYD HEALTHCARE MANAGEMENT INC,Hospitals,General Acute Care Hospital,30165,ROME,GA
1548216476,2,SPARTA COMMUNITY HOSPITAL,Hospitals,General Acute Care Hospital,62286,SPARTA,IL
1447206370,2,CARILION HEALTHCARE CORPORATION,Ambulatory Health Care Facilities,Clinic/Center,24011,ROANOKE,VA
1891741641,2,"LAFAYETTE EMERGENCY PHYSICIANS, INC",Allopathic & Osteopathic Physicians,Emergency Medicine,46052,LEBANON,IN
1013963982,2,UPSTATE LUNG AND CRITICAL CARE SPECIALISTS PC,Allopathic & Osteopathic Physicians,Internal Medicine,29303,SPARTANBURG,SC
1649226515,2,"VIRTUA MEDICAL GROUP, PA",Allopathic & Osteopathic Physicians,Family Medicine,08053,MARLTON,NJ
1699721589,2,"BAY HOSPITAL, INC",Hospitals,General Acute Care Hospital,32405,PANAMA CITY,FL
1255387957,2,GRANITE CITY CLINIC CORP,Allopathic & Osteopathic Physicians,Family Medicine,62040,GRANITE CITY,IL
1639125271,2,VANN-VIRGINIA CENTER FOR ORTHOPAEDICS PC,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,23502,NORFOLK,VA
1407802275,2,"FAMILY PODIATRY CENTER, P.C.",Podiatric Medicine & Surgery Service Providers,Podiatrist,37205,NASHVILLE,TN
1497701106,2,ST. PETER'S HOSPITAL OF THE CITY OF ALBANY,Hospitals,General Acute Care Hospital,12208,ALBANY,NY
1073569679,2,LOVELL MEDICAL SUPPLY INC,Suppliers,Durable Medical Equipment & Medical Supplies,27030,MT AIRY,NC
1679529267,2,ISD RENAL INC,Ambulatory Health Care Facilities,Clinic/Center,38104,MEMPHIS,TN
1437105277,2,SOUTHEASTERN EMERGENCY PHYSICIANS OF MEMPHIS LLC,Allopathic & Osteopathic Physicians,Emergency Medicine,62002,ALTON,IL
1891741450,2,"MADISON BEHAVIORAL HEALTH, LLC",Allopathic & Osteopathic Physicians,Psychiatry & Neurology,37115,MADISON,TN
1225084833,2,NORTH OKALOOSA HEALTH CARE ASSOCIATES LLC,Nursing & Custodial Care Facilities,Skilled Nursing Facility,32539,CRESTVIEW,FL
1649226275,2,CARILION SERVICES INC,Ambulatory Health Care Facilities,Clinic/Center,24011,ROANOKE,VA
1528014164,2,ADMINISTRATORS OF THE TULANE EDUCATIONAL FUND,Other Service Providers,Specialist,70112,NEW ORLEANS,LA
1346296985,2,CROSS CREEK HEALTH CARE ASSOCIATES LLC,Nursing & Custodial Care Facilities,Skilled Nursing Facility,32514,PENSACOLA,FL
1508812140,2,ONCOLOGY ASSOCIATES INC PSC,Allopathic & Osteopathic Physicians,Internal Medicine,42003,PADUCAH,KY
1780630327,2,WYTHE COUNTY PHYSICIAN PRACTICES LLC,Allopathic & Osteopathic Physicians,Family Medicine,24382,WYTHEVILLE,VA
1215983853,2,"BALTIMORE WASHINGTON EMERGENCY PHYSICIANS, INC.",Allopathic & Osteopathic Physicians,Emergency Medicine,21061,GLEN BURNIE,MD
1629024286,2,FORT MADISON COMMUNITY HOSPITAL,Allopathic & Osteopathic Physicians,Family Medicine,52627,FORT MADISON,IA
1235185489,2,"TIPTON & UNROE, PSC",Podiatric Medicine & Surgery Service Providers,Podiatrist,40258,LOUISVILLE,KY
1912953357,2,GRACE CLINIC OF LUBBOCK,Allopathic & Osteopathic Physicians,Family Medicine,79407,LUBBOCK,TX
1205882529,2,HEALTHFORCE CORPORATION,Allopathic & Osteopathic Physicians,Family Medicine,37343,HIXSON,TN
1467408781,2,SOUTHERN TENNESSEE MEDICAL CENTER LLC,Hospitals,General Acute Care Hospital,37398,WINCHESTER,TN
1548216880,2,NEW HANOVER REGIONAL MEDICAL CENTER,Hospitals,General Acute Care Hospital,28401,WILMINGTON,NC
1851347108,2,PRUITTHEALTH - ASHBURN LLC,Nursing & Custodial Care Facilities,Skilled Nursing Facility,31714,ASHBURN,GA
1205882461,2,"MCLEOD REGIONAL MEDICAL CENTER OF THE PEE DEE, INC.",Allopathic & Osteopathic Physicians,Family Medicine,29506,FLORENCE,SC
1063468239,2,DEPARTMENT OF MEDICINE MEDICAL SERV GRP AT SUNY HLTH SCI CTR SYR IN,Allopathic & Osteopathic Physicians,Internal Medicine,13210,SYRACUSE,NY
1073569331,2,SARATOGA HOSPITAL,Hospitals,General Acute Care Hospital,12866,SARATOGA SPRINGS,NY
1306892666,2,CHRISTINE L MOORE DO PC,Allopathic & Osteopathic Physicians,Family Medicine,64083,RAYMORE,MO
1679529978,2,"DRS. HARRIS, BIRKHILL, WANG, SONGE AND ASSOCIATES, P.C",Allopathic & Osteopathic Physicians,Radiology,48124,DEARBORN,MI
1144276452,2,"UNIVERSITY OF FLORIDA JACKSONVILLE PHYSICIANS, INC.",Allopathic & Osteopathic Physicians,Internal Medicine,32209,JACKSONVILLE,FL
1073569539,2,FRANKLIN SIMPSON COUNTY AMBULANCE SERVICE,Transportation Services,Ambulance,42134,FRANKLIN,KY
1053367516,2,COYLE S CONNOLLY DO PA,Allopathic & Osteopathic Physicians,Dermatology,08221,LINWOOD,NJ
1063468536,2,"STONY BROOK SURGICAL ASSOCIATES, UNIVERSITY FACULTY PRACTICE CORPORATI",Allopathic & Osteopathic Physicians,Surgery,11794,STONY BROOK,NY
1912953381,2,CARDIOVASCULAR ANESTHESIOLOGISTS PC,Allopathic & Osteopathic Physicians,Anesthesiology,37205,NASHVILLE,TN
1023064367,2,ORTHOPAEDIC & SPORTS MEDICINE CLINIC PLLC,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,37398,WINCHESTER,TN
1104872589,2,"NORTHEASTERN PAIN MANAGEMENT, PC",Allopathic & Osteopathic Physicians,Anesthesiology,10960,NYACK,NY
1174579338,2,STATCARE PLLC,Ambulatory Health Care Facilities,Clinic/Center,39648,MCCOMB,MS
1457307936,2,ISD RENAL INC,Ambulatory Health Care Facilities,Clinic/Center,38116,MEMPHIS,TN
1184670663,2,METHODIST MEDICAL CENTER OF ILLINOIS,Allopathic & Osteopathic Physicians,Family Medicine,61603,PEORIA,IL
1902852130,2,"CONSULTANTS IN PAIN MEDICINE, LLC",Allopathic & Osteopathic Physicians,Pain Medicine,31520,BRUNSWICK,GA
1154377638,2,"STONY BROOK ORTHOPAEDIC ASSOCIATES, UNIVERSITY FACULTY PRACTICE CORPOR",Allopathic & Osteopathic Physicians,Orthopaedic Surgery,11794,STONY BROOK,NY
1588610075,2,SUNIL GUPTA MD LLC,Allopathic & Osteopathic Physicians,Ophthalmology,32503,PENSACOLA,FL
1982650024,2,"HCA HEALTH SERVICES OF TENNESSEE, INC.",Hospitals,General Acute Care Hospital,37076,HERMITAGE,TN
1124074273,2,"METHODIST HEALTHCARE SYSTEM OF SAN ANTONIO, LTD., L.L.P.",Hospitals,General Acute Care Hospital,78229,SAN ANTONIO,TX
1750337044,2,"CAROLINA HEALTHCARE PRODUCTS, INC",Suppliers,Durable Medical Equipment & Medical Supplies,28462,SUPPLY,NC
1629024914,2,LINCOLN MEDICAL CENTER,Hospitals,General Acute Care Hospital,37334,FAYETTEVILLE,TN
1609822998,2,"AMERICAN ANESTHESIOLOGY OF TENNESSEE, P.C.",Allopathic & Osteopathic Physicians,Anesthesiology,37916,KNOXVILLE,TN
1275589582,2,"UPSTATE EMERGENCY MEDICINE, INC",Allopathic & Osteopathic Physicians,Emergency Medicine,13210,SYRACUSE,NY
1356397673,2,"INTERMOUNTAIN MEDICAL GROUP, INC",Allopathic & Osteopathic Physicians,Family Medicine,18704,KINGSTON,PA
1689620015,2,MOBILE MEDICAL INC,Eye and Vision Services Providers,Optometrist,43551,PERRYSBURG,OH
1184670549,2,NORTHSHORE UNIVERSITY HEALTHSYSTEM,Hospitals,General Acute Care Hospital,60201,EVANSTON,IL
1720034226,2,PORTLAND PRIMARY CARE LLC,Allopathic & Osteopathic Physicians,Internal Medicine,37148,PORTLAND,TN
1255387767,2,"CORAM ALTERNATE SITE SERVICES, INC.",Suppliers,Pharmacy,30067,MARIETTA,GA
1205882396,2,PULASKI COMMUNITY HOSPITAL INC,Hospitals,General Acute Care Hospital,24301,PULASKI,VA
1114973237,2,RUTHERFORD COUNTY PRIMARY CARE,Ambulatory Health Care Facilities,Clinic/Center,37129,MURFREESBORO,TN
1184670218,2,"ANESTHESIOLOGY CONSULTANTS EXCHANGE, PC",Allopathic & Osteopathic Physicians,Anesthesiology,37403,CHATTANOOGA,TN
1144276296,2,"CHICO IMMEDIATE CARE MEDICAL CENTER, INC.",Ambulatory Health Care Facilities,Clinic/Center,95926,CHICO,CA
1538115696,2,"HCA HEALTH SERVICES OF FLORIDA, INC.",Hospitals,General Acute Care Hospital,34952,PORT ST LUCIE,FL
1952357022,2,SONORAN ORTHOPAEDIC TRAUMA SURGEONS,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,85251,SCOTTSDALE,AZ
1205882669,2,BRANDON HMA LLC,Hospitals,General Acute Care Hospital,39042,BRANDON,MS
1023064482,2,"COLUMBIA ST. MARY'S HOSPITAL MILWAUKEE, INC",Ambulatory Health Care Facilities,Clinic/Center,53211,MILWAUKEE,WI
1023064540,2,HERMITAGE PRIMARY CARE LLC,Allopathic & Osteopathic Physicians,Internal Medicine,37076,HERMITAGE,TN
1518913607,2,HCA HEALTH SERVICES OF NEW HAMPSHIRE INC,Hospitals,General Acute Care Hospital,03801,PORTSMOUTH,NH
1255387536,2,ANESTHESIA CONSULTANTS OF NEW JERSEY LLC,Allopathic & Osteopathic Physicians,Anesthesiology,08873,SOMERSET,NJ
1720034028,2,"SMYRNA RESIDENTIAL, LLC",Nursing & Custodial Care Facilities,Assisted Living Facility,37167,SMYRNA,TN
1619923919,2,METROPOLITAN HOSPITAL,Hospitals,General Acute Care Hospital,49519,WYOMING,MI
1255387569,2,"SURGICAL ALLIANCE OF MIDDLE TENNESSEE, PLC",Allopathic & Osteopathic Physicians,Surgery,37172,SPRINGFIELD,TN
1790731008,2,"RADIOLOGY & IMAGING, INC.",Allopathic & Osteopathic Physicians,Radiology,01107,SPRINGFIELD,MA
1497701882,2,NORTHSHORE UNIVERSITY HEALTHSYSTEM FACULTY PRACTICE ASSOCIATES,Allopathic & Osteopathic Physicians,Emergency Medicine,60201,EVANSTON,IL
1750337143,2,RADIOLOGY ASSOCIATES OF OXFORD - PA,Allopathic & Osteopathic Physicians,Radiology,38655,OXFORD,MS
1043267107,2,VOLUNTEER BEHAVIORAL HEALTH CARE SYSTEM,Behavioral Health & Social Service Providers,Counselor,37129,MURFREESBORO,TN
1376590315,2,PARKWAY CARDIOLOGY ASSOCIATES P C,Allopathic & Osteopathic Physicians,Internal Medicine,37830,OAK RIDGE,TN
1831146943,2,SKORO ENTERPRISES LLC,Suppliers,Durable Medical Equipment & Medical Supplies,76118,FORT WORTH,TX
1215984331,2,"MID-ATLANTIC EYE PHYSICIANS, PA",Allopathic & Osteopathic Physicians,Ophthalmology,27870,ROANOKE RAPIDS,NC
1396792412,2,SOUTHERN ORTHOPEDIC ASSOCIATES SC,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,62948,HERRIN,IL
1457308470,2,JAMES R CARROLL MD PA,Other Service Providers,Specialist,29574,MULLINS,SC
1629025648,2,SAINT THOMAS WEST HOSPITAL,Hospitals,General Acute Care Hospital,37205,NASHVILLE,TN
1083661003,2,RADIOLOGY ASSOCIATES OF IBERIA,Allopathic & Osteopathic Physicians,Radiology,70560,NEW IBERIA,LA
1053368076,2,SAV-RITE HOME CARE INC,Suppliers,Durable Medical Equipment & Medical Supplies,40701,CORBIN,KY
1952358020,2,"EYE CONSULTANTS OF NORTHERN VIRGINIA, P.C.",Allopathic & Osteopathic Physicians,Ophthalmology,22152,SPRINGFIELD,VA
1275580318,2,INDIANAPOLIS NEUROSURGICAL GROUP PC,Allopathic & Osteopathic Physicians,Neurological Surgery,46033,CARMEL,IN
1407803596,2,PROFESSIONAL SERVICE FUND OF DEBORAH HEART & LUNG CENTER,Other Service Providers,Specialist,08015,BROWNS MILLS,NJ
1730136599,2,"PRUITTHEALTH - BLUE RIDGE, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,30513,BLUE RIDGE,GA
1407803273,2,"MEDICAL GROUP OF KANSAS CITY, LLC",Allopathic & Osteopathic Physicians,Internal Medicine,64131,KANSAS CITY,MO
1023065893,2,THE VILLAGE AT GERMANTOWN INC,Nursing & Custodial Care Facilities,Skilled Nursing Facility,38138,GERMANTOWN,TN
1386691152,2,CHEROKEE COUNTY,Transportation Services,Ambulance,28906,MURPHY,NC
1801843685,2,EYE ASSOCIATES OF NEVADA,Allopathic & Osteopathic Physicians,Ophthalmology,89119,LAS VEGAS,NV
1528015302,2,HMA SANTA ROSA MEDICAL CENTER LLC,Hospitals,General Acute Care Hospital,32570,MILTON,FL
1508813387,2,"BAYVIEW PHYSICIAN SERVICES, PC",Allopathic & Osteopathic Physicians,Family Medicine,23321,CHESAPEAKE,VA
1558318345,2,"ASSOCIATED INTERNISTS OF TUCSON, PLLC",Allopathic & Osteopathic Physicians,Internal Medicine,85711,TUCSON,AZ
1528015401,2,"HERITAGE VALLEY MULTISPECIALTY GROUP, INC.",Allopathic & Osteopathic Physicians,Internal Medicine,15009,BEAVER,PA
1265489157,2,"FAITH REGIONAL PHYSICIAN SERVICES, LLC",Allopathic & Osteopathic Physicians,Family Medicine,68701,NORFOLK,NE
1114974029,2,"CALDWELL MEMORIAL HOSPITAL, INC.",Hospitals,General Acute Care Hospital,28645,LENOIR,NC
1669429577,2,ORLANDO HEALTH MEDICAL GROUP INC,Allopathic & Osteopathic Physicians,Internal Medicine,32806,ORLANDO,FL
1740237635,2,"BIRD AND BEAR MEDICAL, INC.",Suppliers,Durable Medical Equipment & Medical Supplies,72032,CONWAY,AR
1730136532,2,"LUMINIS HEALTH DOCTORS COMMUNITY MEDICAL CENTER, INC.",Hospitals,General Acute Care Hospital,20706,LANHAM,MD
1790732519,2,"EYECARE PLUS CA,PLLC",Eye and Vision Services Providers,Optometrist,38401,COLUMBIA,TN
1114974946,2,"NORTHWEST MEDICAL HOMES, LLC",Allopathic & Osteopathic Physicians,Family Medicine,97477,SPRINGFIELD,OR
1932156767,2,JUPITER IMAGING ASSOCIATES INC,Allopathic & Osteopathic Physicians,Radiology,33458,JUPITER,FL
1023065869,2,"DIALYSIS ASSOCIATES, LLC",Ambulatory Health Care Facilities,Clinic/Center,37398,WINCHESTER,TN
1285681023,2,RALEIGH GENERAL HOSPITAL,Hospitals,General Acute Care Hospital,25801,BECKLEY,WV
1811944432,2,"NEPHROLOGY ASSOCIATES, PC",Allopathic & Osteopathic Physicians,Internal Medicine,39705,COLUMBUS,MS
1225085855,2,NORTHERN OHIO MEDICAL SPECIALISTS LLC,Allopathic & Osteopathic Physicians,Internal Medicine,44870,SANDUSKY,OH
1689621211,2,ALABAMA IMAGING P C,Other Service Providers,Specialist,36111,MONTGOMERY,AL
1487601019,2,"BLUE RIDGE PULMONARY MEDICINE, PC",Allopathic & Osteopathic Physicians,Internal Medicine,37311,CLEVELAND,TN
1043267727,2,"SAMARITAN HOSPITAL OF TROY, NEW YORK",Hospitals,General Acute Care Hospital,12180,TROY,NY
1730136201,2,COMPASS HEALTH,Agencies,Community/Behavioral Health,98203,EVERETT,WA
1518914159,2,BAY AREA PHYSICIANS FOR WOMEN PC,Other Service Providers,Specialist,36608,MOBILE,AL
1477500015,2,"RAPIDES HEALTHCARE SYSTEM, L.L.C.",Hospitals,General Acute Care Hospital,71301,ALEXANDRIA,LA
1811944457,2,COTTON O'NEIL CLINIC REVOCABLE TRUST,Allopathic & Osteopathic Physicians,Internal Medicine,66606,TOPEKA,KS
1225085871,2,"MIDWEST DIVISION - LSH, LLC",Hospitals,General Acute Care Hospital,64063,LEES SUMMIT,MO
1588611131,2,"SPRINGFIELD RESIDENTIAL, LLC",Nursing & Custodial Care Facilities,Assisted Living Facility,37172,SPRINGFIELD,TN
1003863580,2,"ASSOCIATED PATHOLOGISTS, LLC",Allopathic & Osteopathic Physicians,Pathology,37217,NASHVILLE,TN
1609823186,2,"MANOR CARE REHABILITATION CENTER OF DECATUR GA, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,30033,DECATUR,GA
1598712085,2,DIAGNOSTIC IMAGING CONSULTANTS INC,Other Service Providers,Specialist,37404,CHATTANOOGA,TN
1790732360,2,RUFFOLO HOOPER & ASSOCIATES MD PA,Allopathic & Osteopathic Physicians,Pathology,33634,TAMPA,FL
1699722389,2,BOICE-WILLIS CLINIC PA,Allopathic & Osteopathic Physicians,Internal Medicine,27804,ROCKY MOUNT,NC
1235186800,2,"PATHGROUP LABS, LLC",Laboratories,Clinical Medical Laboratory,37217,NASHVILLE,TN
1114974615,2,JPC MEDICAL INC,Allopathic & Osteopathic Physicians,Family Medicine,72450,PARAGOULD,AR
1124075635,2,ASSOCIATED PATHOLOGISTS LLC,Laboratories,Clinical Medical Laboratory,37217,NASHVILLE,TN
1205883717,2,SOUTHWEST AMBULANCE OF TUCSON INC,Transportation Services,Ambulance,85705,TUCSON,AZ
1831146349,2,SUNBRIDGE RETIREMENT CARE ASSOCIATES,Nursing & Custodial Care Facilities,Skilled Nursing Facility,38449,ARDMORE,TN
1801843313,2,SUNBRIDGE RETIREMENT CARE ASSOCIATES LLC,Nursing & Custodial Care Facilities,Skilled Nursing Facility,37334,FAYETTEVILLE,TN
1174570683,2,HCA HEALTH SERVICES OF NEW HAMPSHIRE INC,Hospitals,General Acute Care Hospital,03038,DERRY,NH
1104873710,2,"CLHG-OAKDALE, LLC",Hospitals,General Acute Care Hospital,71463,OAKDALE,LA
1003863614,2,BOWLING GREEN WARREN COUNTY COMMUNITY HOSPITAL CORPORATION,Suppliers,Durable Medical Equipment & Medical Supplies,42101,BOWLING GREEN,KY
1275580888,2,"WEST KENTUCKY DERMATOLOGY, PSC",Allopathic & Osteopathic Physicians,Dermatology,42431,MADISONVILLE,KY
1790732303,2,TALLAHASSEE MEDICAL CENTER INC,Hospitals,General Acute Care Hospital,32308,TALLAHASSEE,FL
1396792032,2,RIVER OAKS HOSPITAL LLC,Hospitals,General Acute Care Hospital,39232,FLOWOOD,MS
1093762759,2,MOUNTAIN EMPIRE RADIOLOGY INC PC,Allopathic & Osteopathic Physicians,Radiology,37604,JOHNSON CITY,TN
1427005008,2,EMERGENCY COVERAGE LLC,Allopathic & Osteopathic Physicians,Emergency Medicine,37821,NEWPORT,TN
1952358533,2,ASSOCIATED PHYSICIANS OF HARVARD MEDICAL FACULTY PHYSICIANS AT BETH IS,Allopathic & Osteopathic Physicians,Emergency Medicine,02215,BOSTON,MA
1215984802,2,"CONSOLIDATED RESOURCES HEALTH CARE FUND I, L.P.",Nursing & Custodial Care Facilities,Skilled Nursing Facility,42003,PADUCAH,KY
1235186750,2,"PRUITTHEALTH-SAVANNAH, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,31419,SAVANNAH,GA
1144277666,2,"PRUITTHEALTH - HIGH POINT, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,27265,HIGH POINT,NC
1962459487,2,"PRUITTHEALTH - LAFAYETTE, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,30728,LA FAYETTE,GA
1477500999,2,APOGEE MEDICAL GROUP OHIO INC,Allopathic & Osteopathic Physicians,Internal Medicine,45601,CHILLICOTHE,OH
1093762510,2,"PRUITTHEALTH - PEAKE, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,31220,MACON,GA
1902853427,2,"THE OAKS - SCENIC VIEW SKILLED NURSING, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,30511,BALDWIN,GA
1629025143,2,APOGEE MEDICAL GROUP GEORGIA,Allopathic & Osteopathic Physicians,Internal Medicine,30117,CARROLLTON,GA
1629025150,2,"PRUITTHEALTH - SUNRISE, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,31768,MOULTRIE,GA
1538116066,2,"PRUITTHEALTH - SWAINSBORO, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,30401,SWAINSBORO,GA
1083661516,2,"PRUITTHEALTH - TOOMSBORO, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,31090,TOOMSBORO,GA
1508813023,2,"PRUITTHEALTH - FORT OGLETHORPE, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,30742,FORT OGLETHORPE,GA
1780631200,2,"THE OAKS - LIMESTONE, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,30501,GAINESVILLE,GA
