referrer_npi,referrer_entity_type_code,referrer_last_name,referrer_first_name,referrer_credential,referrer_specialization,referrer_zip_code,referrer_city,referrer_state
1437117389,1,CHEVERIE,JAMES,M.D.,,01843,LAWRENCE,MA
1043278930,1,WINIKUR,LAWRENCE,M.D.,Pain Medicine,24541,DANVILLE,VA
1578521381,1,CHARY,KANDALA,M.D.,,38305,JACKSON,TN
1255399069,1,BLAKER,ALAN,M.D.,Interventional Cardiology,29506,FLORENCE,SC
1801854732,1,BLOSS,MICHAEL,M.D.,Diagnostic Radiology,55344,EDEN PRAIRIE,MN
1417915349,1,WALDRON,GARY,CRNA,,40033,LEBANON,KY
1275591067,1,MININBERG,ERIC,M.D.,Hematology & Oncology,30318,ATLANTA,GA
1316905144,1,STOUGHTON,THOMAS,M.D.,Cardiovascular Disease,29506,FLORENCE,SC
1275591042,1,FRANKENFIELD,ROBERT,M.D.,,37232,NASHVILLE,TN
1245298132,1,AGAPOS,EMMANUEL,MD,,38128,MEMPHIS,TN
1275591976,1,ECCHER,MATTHEW,MD,Neurology,44122,BEACHWOOD,OH
1629036348,1,POLLITT,CLARK,M.D.,Diagnostic Radiology,32504,PENSACOLA,FL
1881652519,1,KINI,GANESH,MD,,30013,CONYERS,GA
1801854641,1,EL ETR,ABDULHAFIZ,MD,Neurology,37404,CHATTANOOGA,TN
1538127378,1,YAZIGI,GHASSAN,MD,,42078,SALEM,KY
1982662730,1,NARAPAREDDY,M,M.D. PC,,38305,JACKSON,TN
1023076882,1,OURS,DAVID,M.D.,,37130,MURFREESBORO,TN
1477511160,1,WELLS,ALKA,M.D.,Diagnostic Radiology,32504,PENSACOLA,FL
1598723124,1,SCHIFF,STEPHEN,M.D.,,06260,PUTNAM,CT
1851359228,1,JOYCE,WILLIAM,MD,Diagnostic Radiology,29303,SPARTANBURG,SC
1902864374,1,SOLOMON,ROBERT,MD,,24060,BLACKSBURG,VA
1588622971,1,BROWN,JONATHAN,M.D.,Cardiovascular Disease,37232,NASHVILLE,TN
1659339927,1,SHELLMAN,ROBERT,M.D.,Pulmonary Disease,46176,SHELBYVILLE,IN
1235197542,1,LAFONTANT,RUDOLPH,DPM,,50310,DES MOINES,IA
1093773590,1,GABRIEL,JOSEPH,MD,,29063,IRMO,SC
1407814734,1,JABR,FADI,M.D.,,97439,FLORENCE,OR
1265490684,1,NESSMITH,MATTHEW,M.D.,Cardiovascular Disease,29607,GREENVILLE,SC
1518925858,1,SAAVEDRA,EGBERT,M.D.,Retina Specialist,85710,TUCSON,AZ
1750349098,1,WIEDOWER EBLE,AMY,M.D.,,72205,LITTLE ROCK,AR
1609834845,1,CRIM,JANA,OD,,37064,FRANKLIN,TN
1801854054,1,PEDVIS-LEFTICK,ANITA,M.D.,,02818,EAST GREENWICH,RI
1386602837,1,RENFREE,TIMOTHY,MD,Hand Surgery,37923,KNOXVILLE,TN
1588622948,1,SINGH,SATWANT,M.D.,Nephrology,45219,CINCINNATI,OH
1023076429,1,PELINO,DAVID,MD,Diagnostic Radiology,29303,SPARTANBURG,SC
1104884451,1,WATTS,JOHN,M.D.,,40291,LOUISVILLE,KY
1447218706,1,SABO,MATTHEW,DPM,,16025,CHICORA,PA
1558329854,1,KASPAREK,DORIGEN,MD,,30097,DULUTH,GA
1144288747,1,ROBERTSON,GEORGE,M.D.,,37087,LEBANON,TN
1700844321,1,TAFOR,STEPHEN,MD,Interventional Pain Medicine,31210,MACON,GA
1982662508,1,STAIR,DORIS,M.D.,Diagnostic Radiology,85029,PHOENIX,AZ
1942268693,1,OOI,HENRY,M.B.,Cardiovascular Disease,37232,NASHVILLE,TN
1275591935,1,ROBERTSON,GEORGE,M.D.,,37087,LEBANON,TN
1942268529,1,SHOWKAT,ARIF,MD,Nephrology,38104,MEMPHIS,TN
1215995972,1,MCKINNEY,ROGER,M.D.,,37087,LEBANON,TN
1548228125,1,SHRESTHA,JHARANA,MD,Rheumatology,76086,WEATHERFORD,TX
1265490833,1,HARI,SARA,PAC,Medical,37076,HERMITAGE,TN
1992763460,1,CASTELLANO,THOMAS,MD,Gastroenterology,18704,EDWARDSVILLE,PA
1497713804,1,CARTER,CONAN,NP,,37352,LYNCHBURG,TN
1518925197,1,DOZIER,PHILIP,MD,,36305,DOTHAN,AL
1265490718,1,MILLER,MARK,M.D.,,38138,GERMANTOWN,TN
1164480802,1,REDDY,VIJAY,MD.,Pulmonary Disease,72405,JONESBORO,AR
1164480810,1,SEGAL,ADAM,M.D.,Nephrology,01805,BURLINGTON,MA
1124086541,1,PATEL,JAYPRAKASH,MD,,63122,SAINT LOUIS,MO
1285692608,1,SCULLY,THOMAS,MD,,63141,SAINT LOUIS,MO
1437117868,1,THAKAR,CHARUHAS,M.D.,Nephrology,45219,CINCINNATI,OH
1477511830,1,BARNETT,JASON,MD,Gynecologic Oncology,37203,NASHVILLE,TN
1629036009,1,NEWMAN,JEFFERY,MD,Diagnostic Radiology,29303,SPARTANBURG,SC
1952369159,1,KLINE,MARK,M.D.,Vascular & Interventional Radiology,85028,PHOENIX,AZ
1336107523,1,POWELL,BRYAN,CRNA,,37203,NASHVILLE,TN
1588622773,1,MARCUS,MICHAEL,MD,,63122,SAINT LOUIS,MO
1891753091,1,HOFSTETTER,KENNETH,M.D.,Nuclear Radiology,85028,PHOENIX,AZ
1063470276,1,PATTERSON,PAUL,CRNA,,37404,CHATTANOOGA,TN
1053379263,1,LIAO,DA-WEI,MD,Pulmonary Disease,85032,PHOENIX,AZ
1376501577,1,PARNES,NEIL,MD,Diagnostic Radiology,29303,SPARTANBURG,SC
1457319659,1,KEDIA,NAVIN,DO,Cardiovascular Disease,85710,TUCSON,AZ
1609824838,1,WILSON,AMANDA,M.D.,Psychiatry,37232,NASHVILLE,TN
1790733939,1,RUDER,SCOTT,MD,Psychiatry,37203,NASHVILLE,TN
1659329811,1,O'TOOLE,DAVID,M.D.,Pain Medicine,27284,KERNERSVILLE,NC
1487602652,1,LUCE,KEVIN,MD,,37403,CHATTANOOGA,TN
1437107265,1,GOCHA,KEVIN,D.C.,,37083,LAFAYETTE,TN
1700834926,1,BALLARD,WILEY,M.D.,Hematology & Oncology,30318,ATLANTA,GA
1205884178,1,MEHMOOD,FARHAT,MD,,54311,GREEN BAY,WI
1508814484,1,SULLIVAN,DONALD,MD,Pain Medicine,38128,MEMPHIS,TN
1043268923,1,TORRES,HUGO,M.D.,,21157,WESTMINSTER,MD
1285682211,1,MOHYUDDIN,SHUAIB,M.D.,,37211,NASHVILLE,TN
1003864117,1,ALEX,SUSAN,M.D.,Nephrology,38305,JACKSON,TN
1881642791,1,MARASCO,CHRIS,M.D.,,37160,SHELBYVILLE,TN
1417905522,1,LUCAS,DANIEL,M.D.,Body Imaging,85028,PHOENIX,AZ
1649228651,1,BENDER,JONATHAN,M.D.,Hematology & Oncology,30214,FAYETTEVILLE,GA
1376591388,1,ROBACK,JOHN,"M.D., PH.D.",Blood Banking & Transfusion Medicine,30322,ATLANTA,GA
1225086432,1,JONES,DANA,M.D.,,37129,MURFREESBORO,TN
1447208566,1,GOVIL,AMIT,M.D.,Nephrology,45267,CINCINNATI,OH
1528016672,1,CAMPBELL,ROBERT,M.D.,,31036,HAWKINSVILLE,GA
1003864141,1,ELLIOTT,ANNE,PA,,85741,TUCSON,AZ
1962450973,1,WRIGHT,SHARON,MD,,37027,BRENTWOOD,TN
1578511598,1,CHANDER,RAVI,MD,Neurology,37421,CHATTANOOGA,TN
1427006592,1,LOVELAND,LACEY,DPM,,97401,EUGENE,OR
1326096322,1,HALL,MIKE,P.A.,,67209,WICHITA,KS
1356399257,1,GANZ,MICHAEL,M.D.,Nephrology,59101,BILLINGS,MT
1780632687,1,ARROWSMITH,EDWARD,MD,Hematology & Oncology,37404,CHATTANOOGA,TN
1336197318,1,JACKSON,CHRIS,D.C.,,37172,SPRINGFIELD,TN
1285682179,1,JOHNSON,DARRELL,MD,Hematology & Oncology,37404,CHATTANOOGA,TN
1568410363,1,JAIN,YUGESH,MD,,37207,NASHVILLE,TN
1326096231,1,DANIEL,BROOKE,MD,Hematology & Oncology,37404,CHATTANOOGA,TN
1174571004,1,RISEN,MARK,DPM,Primary Podiatric Medicine,42718,CAMPBELLSVILLE,KY
1356399117,1,AL-SHALLAH,ZAHER,MD,Nephrology,38138,GERMANTOWN,TN
1386692143,1,AKBAR,TARIQ,MD,Gastroenterology,46804,FORT WAYNE,IN
1992753859,1,PATEL,PRATUL,M.D.,Diagnostic Radiology,75205,DALLAS,TX
1063460848,1,BARRIDO,MELANIE,M.D.,Nephrology,46804,FORT WAYNE,IN
1427006105,1,GEE-GOTT,LANA,MD,,97477,SPRINGFIELD,OR
1730137423,1,BURNETTE-VICK,BONNIE,MD,,37813,MORRISTOWN,TN
1073561874,1,BROMFIELD,TASHA,MPT,,37215,NASHVILLE,TN
1942258751,1,DANIEL,DAVEY,MD,Hematology & Oncology,37404,CHATTANOOGA,TN
1992753727,1,VORA,KISHOR,M.D.,Cardiovascular Disease,42303,OWENSBORO,KY
1386692994,1,HUBACH,CYNTHIA,M.D.,,72205,LITTLE ROCK,AR
1821046459,1,FISH,JAMES,D.O.,Orthopaedic Surgery of the Spine,37167,SMYRNA,TN
1285682518,1,BEGAY,RAY,,,42754,LEITCHFIELD,KY
1255389623,1,CHANDRA,RAKESH,M.D.,,37232,NASHVILLE,TN
1770532004,1,STEWART,SHERRY,APRN,,25801,BECKLEY,WV
1679521090,1,MELUCH,ANTHONY,MD,Hematology & Oncology,37203,NASHVILLE,TN
1568410801,1,SUMMERS,THOMAS,D.O.,Hematology & Oncology,38501,COOKEVILLE,TN
1831147107,1,WHITE,VALERIE,FNP,,24540,DANVILLE,VA
1508814880,1,MOORE,DAVID,M.D.,Sports Medicine,37203,NASHVILLE,TN
1093763682,1,BOYD,GLENN,MD,,30720,DALTON,GA
1720036312,1,RUBIN,J,M.D.,Diagnostic Radiology,85028,PHOENIX,AZ
1447208038,1,DEED,ELIZABETH,M.D.,,72205,LITTLE ROCK,AR
1679521298,1,WILSON,ALVIN,D.O.,,30606,ATHENS,GA
1568410181,1,MCCULLOCH,GARY,MD,,36024,ECLECTIC,AL
1679521025,1,LIN,MICHAEL,M.D.,,20186,WARRENTON,VA
1295783835,1,WRENN,ROBERT,MD,,55904,ROCHESTER,MN
1386692861,1,ALTMAN,BRAD,"OD, FSLS",Corneal and Contact Management,37122,MOUNT JULIET,TN
1720036106,1,KLIPPENSTEIN,KIMBERLY,M.D.,Ophthalmic Plastic and Reconstructive Surgery,37203,NASHVILLE,TN
1366490914,1,SANGHVI,SHALIN,M.D.,Nephrology,97477,SPRINGFIELD,OR
1679521918,1,WESLEY,RALPH,M.D.,Ophthalmic Plastic and Reconstructive Surgery,37203,NASHVILLE,TN
1366490617,1,SIMON,JEFFREY,M.D.,Neuroradiology,37027,BRENTWOOD,TN
1174571426,1,AHMED,KALEEM,M.D.,Gastroenterology,32763,ORANGE CITY,FL
1053369355,1,BOYANTON,AMANDA,N.P,Family,39216,JACKSON,MS
1275581704,1,SMITH,J,DPM,Primary Podiatric Medicine,35630,FLORENCE,AL
1184672404,1,MEFFORD,IVAN,MD,,77469,RICHMOND,TX
1245288562,1,TEPEDINO,MICHAEL,MD,,37388,TULLAHOMA,TN
1922056464,1,MAMAUAG,GILBERT,M.D.,,40744,LONDON,KY
1861440232,1,WEISS,SCOTT,MD,,85712,TUCSON,AZ
1104875459,1,WALLACE,NIKKI,CRNA,,37203,NASHVILLE,TN
1114976495,1,WESTBROOK,JOHN,CRNA,,37841,ONEIDA,TN
1487603742,1,COTE,REBEKAH,DO,,37643,ELIZABETHTON,TN
1285683540,1,ELROD,BURTON,M.D.,Sports Medicine,37203,NASHVILLE,TN
1447209663,1,JORDAN,PATRICK,MD,Urgent Care,29928,HILTON HEAD,SC
1437108628,1,HOWERTON,SHAWN,M.D.,,28382,ROSEBORO,NC
1669421814,1,CORBIN,SHAUN,MD,,38401,COLUMBIA,TN
1043269236,1,LAMBERT,BRANDI,FNP-C,Family,38829,BOONEVILLE,MS
1427007632,1,BRUS,WILLIAM,M.D.,,97408,EUGENE,OR
1508815713,1,ALDRIDGE,MARCENIA,CNFP,Family,39648,MCCOMB,MS
1730138843,1,FREDERICKS,RUTH,M.D.,Neurology,39216,JACKSON,MS
1861441982,1,FEIT,ROBERT,MD,,63122,KIRKWOOD,MO
1891744942,1,SCALFANO,FRANK,MD,Diagnostic Radiology,35601,DECATUR,AL
1407805567,1,WARR,OTIS,M.D.,Cardiovascular Disease,38120,MEMPHIS,TN
1154370203,1,SUBRAMANIAN,HAMSA,M.D.,,63141,SAINT LOUIS,MO
1184673238,1,AGHA,AMR,M.D.,,30135,DOUGLASVILLE,GA
1033168059,1,CHAMBERS,MARK,M.D,,37232,NASHVILLE,TN
1730138751,1,LEWIS,BOB,M.D.,Nuclear Radiology,85028,PHOENIX,AZ
1467401554,1,FEDOROV,ALEC,M.D.,,97477,SPRINGFIELD,OR
1649229741,1,COLLIER,JOHN,MD,Pulmonary Disease,89128,LAS VEGAS,NV
1558310656,1,HSU,JAMES,MD,Pulmonary Disease,89148,LAS VEGAS,NV
1467401562,1,WOJCIK,JOHN,MD,Pulmonary Disease,89148,LAS VEGAS,NV
1720037898,1,TU,GEORGE,MD,Pulmonary Disease,89128,LAS VEGAS,NV
1235188244,1,DARLING,JAMES,MD,Diagnostic Radiology,30120,CARTERSVILLE,GA
1093764037,1,SUMIDA,MARK,MD,,37343,HIXSON,TN
1912956921,1,DONOVAN,SHANNON,"RN, APRN",Family,37205,NASHVILLE,TN
1225087208,1,MUKUNDA,BEEJADI,M.D.,,44143,MAYFIELD VILLAGE,OH
1114976164,1,HARVEY,PATRICIA,PT,,37209,NASHVILLE,TN
1134178171,1,SADLOW,CHRISTINA,MD,,37205,NASHVILLE,TN
1073562963,1,NYGARD,NORMAN,PH.D.,Clinical,37211,NASHVILLE,TN
1689623589,1,BUTT,WILLIAM,MD,Diagnostic Radiology,30120,CARTERSVILLE,GA
1407805385,1,NOSARZEWSKI,TOMASZ,PT,,38555,CROSSVILLE,TN
1619926433,1,BOONE,DANIEL,DO,,39654,MONTICELLO,MS
1104875087,1,CALME,MARY,M.D.,Diagnostic Radiology,75961,NACOGDOCHES,TX
1629027206,1,RODRIGUES,BARBARA,MD,Diagnostic Radiology,72450,PARAGOULD,AR
1386693976,1,WINTER,LANCE,DO,Sports Medicine,85255,SCOTTSDALE,AZ
1831148683,1,MCGOWAN,KIMBERLY,M.D.,,37129,MURFREESBORO,TN
1568411312,1,DESAI,HEETEN,M.D,,85711,TUCSON,AZ
1629027313,1,DAVIS,BRANDY,M.D.,,72335,FORREST CITY,AR
1306895081,1,KHAN,AKHTER,M.D.,,42276,RUSSELLVILLE,KY
1942259650,1,HAMRANG,GINA,M.D.,,37167,SMYRNA,TN
1023067766,1,RICHARDSON,BETTY,CNFP,Family,39648,MCCOMB,MS
1568411403,1,RIZK,ANTOINE,M.D.,Cardiovascular Disease,39532,BILOXI,MS
1386693026,1,BOCK,DAVID,MD,,66211,OVERLAND PARK,KS
1659320505,1,SIM,HI,M.D.,,21078,HAVRE DE GRACE,MD
1457300287,1,KHANNA,RAMESH,M.D.,Nephrology,65212,COLUMBIA,MO
1275582009,1,HARRIS,KENDALL,O.D.,Corneal and Contact Management,37214,NASHVILLE,TN
1558310367,1,NORVELL,JOHN,M.D.,,37064,FRANKLIN,TN
1144279860,1,MILLER-COX,DEBRA,M.D.,Infectious Disease,29303,SPARTANBURG,SC
1174572796,1,OXLEY,DANIEL,MD,,38401,COLUMBIA,TN
1376592873,1,MASON,DAVID,D.C.,,37064,FRANKLIN,TN
1659321065,1,SHOEMAKER,MARSHALL,MD,,36532,FAIRHOPE,AL
1831149152,1,LIM,RENE,MD,,37201,NASHVILLE,TN
1588614804,1,LEE,GEORGE,"MD, DDS",Oral and Maxillofacial Surgery,37043,CLARKSVILLE,TN
1932159266,1,DUKE,JENNIFER,M.D.,,31210,MACON,GA
1114977451,1,MULLEN,PAUL,M.D.,Cardiovascular Disease,39532,BILOXI,MS
1407805849,1,RAMRAKHIANI,SUNIL,MD,Gastroenterology,46804,FORT WAYNE,IN
1407805872,1,NADOLNE,BRIAN,M.D.,,30068,MARIETTA,GA
1437108800,1,PATEL,ANIL,"MD, MBA",,37043,CLARKSVILLE,TN
1417907759,1,MOSS,LEONARD,MD,Sleep Medicine,86326,COTTONWOOD,AZ
1063462315,1,JOHNSON,ASHLEY,"RN, MSN, NP-C",Family,37232,NASHVILLE,TN
1962451377,1,PORTERFIELD,BRUCE,M.D.,Hematology & Oncology,85614,GREEN VALLEY,AZ
1366492639,1,MILLER,CHARLES,DO,,37650,ERWIN,TN
1487603817,1,HOLLAND,DEREK,M.D.,Hematology & Oncology,37404,CHATTANOOGA,TN
1528018819,1,FAZIL,IRFAN,M.D.,Nephrology,85367,YUMA,AZ
1447200886,1,LOYD,STEPHEN,PT,,37203,NASHVILLE,TN
1942250246,1,DENTON,KIMBERLY,MD,,30512,BLAIRSVILLE,GA
1427008630,1,MURAINA,OYEKUNLE,MD,Critical Care Medicine,31201,MACON,GA
1306896519,1,REXER,BRENT,"MD, PHD",Medical Oncology,37232,NASHVILLE,TN
1366491813,1,CURTIN,JAY,MD,Diagnostic Radiology,30120,CARTERSVILLE,GA
1912956491,1,LIM,ALICE,M.D.,,77036,HOUSTON,TX
1609826825,1,CILIBERTI,ERIC,M.D.,Neurology,33322,PLANTATION,FL
1851340368,1,SPINDLER,THOMAS,PA,,46278,INDIANAPOLIS,IN
1750330262,1,STITES,THOMAS,M.D.,,97401,EUGENE,OR
1093764441,1,ORTIZ,CARLOS,CRNA,,28204,CHARLOTTE,NC
1487603874,1,HOOD,NATHAN,PT,,37167,SMYRNA,TN
1558311910,1,FRENCH,WILFORD,MD,Vascular & Interventional Radiology,36111,MONTGOMERY,AL
1063462430,1,SHULTZ,AMY,MD,Rheumatology,73533,DUNCAN,OK
1598714073,1,ANTIN,TODD,MD,Psychiatry,30030,DECATUR,GA
1689623167,1,ALVAREZ,RONALD,MD,Gynecologic Oncology,37232,NASHVILLE,TN
1134179542,1,DAVIS,JAMES,M.D,,28207,CHARLOTTE,NC
1952351363,1,STREETE,ELIZABETH,PHD,,38104,MEMPHIS,TN
1255381356,1,POINDEXTER,CURTIS,M.D.,,89104,LAS VEGAS,NV
1629028782,1,SMITH,CHRISTOPHER,DO,,47421,BEDFORD,IN
1528018686,1,DONOVAN,FRANCIS,MD,Diagnostic Radiology,38138,GERMANTOWN,TN
1144270224,1,HAMBURGER,NORMAN,M.D.,,37167,SMYRNA,TN
1215987169,1,ZWIEBEL,PHILIP,MD,,33441,DEERFIELD BEACH,FL
1316997117,1,SMITH,YVONNE,FNP,Family,63944,GREENVILLE,MO
1437109154,1,AMES,STEPHAN,MD,,97478,SPRINGFIELD,OR
1215987938,1,WARD,SAMEH,M.D.,Interventional Pain Medicine,37604,JOHNSON CITY,TN
1083664015,1,PATEL,UJJAVAL,M.D.,Cardiovascular Disease,66209,OVERLAND PARK,KS
1013967835,1,DALATI,FAKHRI,M.D.,,39705,COLUMBUS,MS
1376593194,1,HOUSTON,HUGH,MD,,37203,NASHVILLE,TN
1295785194,1,MANAHAN,ERIC,M.D.,,30720,DALTON,GA
1710937529,1,ANZALONE,GARY,MD,Anatomic Pathology & Clinical Pathology,71730,EL DORADO,AR
1891745899,1,KIM,GRACE,M.D.,Nephrology,59106,BILLINGS,MT
1922058957,1,MANNING,GRETA,MD,,37040,CLARKSVILLE,TN
1427008416,1,WYATT,SUSAN,M.D.,,37075,HENDERSONVILLE,TN
1730139775,1,LIMAYLLA,LUCY,M.D.,,38701,GREENVILLE,MS
1881644763,1,BURTON-SHANNON,CLARINDA,M.D.,,37087,LEBANON,TN
1942250964,1,BUECHEL,PAUL,MD,Neurology,37067,FRANKLIN,TN
1881644979,1,ELBUALY,SEIF,MD,Pain Medicine,33486,BOCA RATON,FL
1720038649,1,HAWKINS,BRIAN,MD,,42003,PADUCAH,KY
1700836632,1,COLARIC,KENNETH,MD,,68124,OMAHA,NE
1477503324,1,BIHONEGN,HELLEN,MD,,25704,HUNTINGTON,WV
1467402321,1,SWAN,LAWRENCE,M.D.,,37312,CLEVELAND,TN
1275583163,1,LAMPKIN,S L,M.D.,,37208,NASHVILLE,TN
1326098237,1,MITCHELL,GREGORY,M.D.,,38372,SAVANNAH,TN
1447200399,1,MILLNER,MICHAEL,M.D.,Diagnostic Radiology,31602,VALDOSTA,GA
1366492274,1,DAVIS,PATRICIA,P A-C,Medical,85233,GILBERT,AZ
1790735561,1,MAIER,WILLIAM,MD,Rheumatology,97401,EUGENE,OR
1477503258,1,FROMM,RICHARD,M.D.,,30720,DALTON,GA
1295785004,1,STEPHENSON,ROBERT,,,38242,PARIS,TN
1679523419,1,RAY,JAMES,MD,,30401,SWAINSBORO,GA
1114977964,1,KOUSER,HINA,MD,,37922,KNOXVILLE,TN
1568412393,1,FOX,GEORGE,M.D.,Obstetrics,37167,SMYRNA,TN
1154371854,1,BUDKE,AMY,M.D.,Anatomic Pathology & Clinical Pathology,38125,MEMPHIS,TN
1386694081,1,BEALL,RYAN,M.D.,,97205,PORTLAND,OR
1528018231,1,SELTMANN,BRADLEY,PA-C,Surgical,32789,WINTER PARK,FL
1073563839,1,SASSEEN,ALISON,"ARNP, APN",Family,42071,MURRAY,KY
1306896162,1,MATSON,SCOTT,DO,,37879,TAZEWELL,TN
1386694040,1,PIAMPIANO,PETER,M.D.,Diagnostic Radiology,37919,KNOXVILLE,TN
1972554475,1,FRITSCH,WILLIAM,MD,,37404,CHATTANOOGA,TN
1225089725,1,GUPTA,RAJEEV,MD,Geriatric Medicine,37813,MORRISTOWN,TN
1447201967,1,WILLERS,JEFFREY,M.D.,Foot and Ankle Surgery,37203,NASHVILLE,TN
1982655403,1,WANG,GEORGE,MD,,97477,SPRINGFIELD,OR
1760433288,1,COLLINS,JESSICA,PA-C,,37317,COPPERHILL,TN
1407807811,1,KOELEMAY,KAREN,CRNA,,38138,GERMANTOWN,TN
1184675332,1,MOTLEY,TODD,M.D.,,38116,MEMPHIS,TN
1396796702,1,DAGEN,DAVID,,,37013,ANTIOCH,TN
1982655247,1,SHARPE,MICHELLE,MD,,90069,WEST HOLLYWOOD,CA
1407807761,1,LAROCHE,ELIZABETH,M.D.,,37129,MURFREESBORO,TN
1851342257,1,O'KEEFE,PATRICK,M.D.,Diagnostic Radiology,64116,KANSAS CITY,MO
1700836335,1,GRISSON,ALLEN,M.D.,Diagnostic Radiology,75961,NACOGDOCHES,TX
1659321123,1,BARTZ,MARY,M.D.,,78705,AUSTIN,TX
1174573653,1,TOMBUL,SELCUK,DO,Cardiovascular Disease,37404,CHATTANOOGA,TN
1619927258,1,DYKSTRA,RONSON,DC,,37067,FRANKLIN,TN
1659321115,1,ALLEN,ROBERT,MD,Vascular Surgery,29732,ROCK HILL,SC
1528019098,1,MOTLEY,ANN MARIE,M.D.,,38116,MEMPHIS,TN
1619927134,1,STRAUSBAUGH,PAUL,M.D.,,24457,LOW MOOR,VA
1053361576,1,KANTAMNENI,RAVINDRANATH,M.D.,Nephrology,36301,DOTHAN,AL
1669423935,1,BISALSKI,HAMPTON,CRNA,,80601,BRIGHTON,CO
1518918895,1,LUCIO,RICHARD,MD,Diagnostic Radiology,85718,TUCSON,AZ
1710937263,1,FAULKNER,LORI,CRNA,,37203,NASHVILLE,TN
1902856503,1,CRITIDES,SAMUEL,MD,,32547,FORT WALTON BEACH,FL
1396795936,1,CHAUDRY,MUDDASAR,M.D.,Infectious Disease,24153,SALEM,VA
1093766396,1,BRINSON,CYNTHIA,M.D.,,78705,AUSTIN,TX
1851342158,1,MISRA,MADHUKAR,M.D.,Nephrology,65212,COLUMBIA,MO
1851342299,1,FLAKER,GREG,M.D.,Clinical Cardiac Electrophysiology,65212,COLUMBIA,MO
1366493579,1,PRUITT,DOUGLAS,CRNA,,46514,ELKHART,IN
1851342026,1,KILLIAN,MICHAEL,M.D.,,78705,AUSTIN,TX
1558312645,1,STEJSKAL,THOMAS,MD,Diagnostic Radiology,85718,TUCSON,AZ
1528019619,1,HABIB,SAJJAD,MD,Nephrology,46804,FORT WAYNE,IN
1346291432,1,NASH,DANA,M.D.,,38119,MEMPHIS,TN
1750332854,1,LESSIE,TODD,MD,Diagnostic Radiology,85718,TUCSON,AZ
1871544924,1,THOMAS,RETHA,APN,Family,37232,NASHVILLE,TN
1275584385,1,CHOY,WILSON,M.D.,,19963,MILFORD,DE
1174574214,1,SHELTON,MARK,MD,Vascular Surgery,37211,NASHVILLE,TN
1245281393,1,STANFIELD,HEATHER,,Family,55402,MINNEAPOLIS,MN
1942251954,1,ROWLAND,ANDERSON,MD,,42104,BOWLING GREEN,KY
1205887213,1,ALSHAZLEY,MOUDAR,MD,,32571,PACE,FL
1093766966,1,NEUHOFF,KIP,CRNA,,37203,NASHVILLE,TN
1538110424,1,LOGSDON,MARTIN,MD,,40215,LOUISVILLE,KY
1083665962,1,HANDE,SCOTT,MD,Gastroenterology,37075,HENDERSONVILLE,TN
1205887189,1,DAKERMANDJI,FARID,MD,,24457,LAW MOOR,VA
1023069903,1,SCONYERS,VICKIE,CRNP,,36305,DOTHAN,AL
1568413219,1,SIMS,HARRISON,M.D.,,37312,CLEVELAND,TN
1689625576,1,ROBINSON,JILL,DO,,37813,MORRISTOWN,TN
1376594267,1,BACH,PHILIP,MD,Cardiovascular Disease,95825,SACRAMENTO,CA
1558312579,1,WAGNER,ELLIOTT,M.D.,Diagnostic Radiology,10065,NEW YORK,NY
1023069887,1,PARRISH,CRYSTAL,MSN ACNP BC,Acute Care,37232,NASHVILLE,TN
1700837754,1,FRANKLIN,JON,O.D.,,37122,MOUNT JULIET,TN
1790736759,1,BECKMAN,JOSHUA,MD,Cardiovascular Disease,37232,NASHVILLE,TN
1376594143,1,DAMP,PETER,MD,,37205,NASHVILLE,TN
1225089097,1,HOROWITZ,DAVID,M.D.,,37203,NASHVILLE,TN
1790736650,1,LEE,TIMOTHY,M.D.,Neurology,37211,NASHVILLE,TN
1013968858,1,JACOBSON,RICHARD,"MD, PHD",Neurology with Special Qualifications in Child Neurology,28210,CHARLOTTE,NC
1710938592,1,JOSEPH,SWAPNA,MD,Nephrology,46804,FORT WAYNE,IN
1538110317,1,PASTO-CROSBY,DOUGLAS,MD,,37205,NASHVILLE,TN
1831140508,1,WEAVER,BEVERLY,"RN, MSN, FNP-BC",,38672,SOUTHAVEN,MS
1649221359,1,DONOVIN,CHRISTOPHER,PA,,28412,WILMINGTON,NC
1801847546,1,LUNDQUIST,WENDI,D.O.,Pain Medicine,85374,SURPRISE,AZ
1912958554,1,TOMS,ELIZABETH,MD,Geriatric Medicine,42240,HOPKINSVILLE,KY
1215989587,1,ROGERS,ROBERT,M.D.,Procedural Dermatology,29605,GREENVILLE,SC
1225080765,1,FULLER,JON,MD,,72211,LITTLE ROCK,AR
1659323111,1,ROGERS,WAYNE,M.D.,,29607,GREENVILLE,SC
1437101946,1,STRAUTMAN,PAUL,M.D.,Diagnostic Radiology,85711,TUCSON,AZ
1255383766,1,WARREN,LARIMORE,"M.D., P.C.",Vascular Surgery,37087,LEBANON,TN
1710939145,1,"HOLLSTROM,JR",RICHARD,DPM,Foot & Ankle Surgery,30240,LAGRANGE,GA
1205888419,1,LAMBETH,JAMES,M.D.,,78705,AUSTIN,TX
1396797783,1,BURT,RODNEY,MD,,50316,DES MOINES,IA
1790737096,1,SHAH,RAJUL,MD,Diagnostic Radiology,85718,TUCSON,AZ
1104878370,1,BARIBEAU,SHARON,NP,Family,01109,SPRINGFIELD,MA
1821040155,1,LEE,MICHAEL,DO,Gastroenterology,24014,ROANOKE,VA
